Scheme Code,Scheme Name,CAGR_3Y,Sharpe_Ratio,Alpha,Expense_Ratio,Maximum_Drawdown,CAGR_Rank,Sharpe_Rank,Alpha_Rank,Expense_Rank,Drawdown_Rank,CAGR_Score,Sharpe_Score,Alpha_Score,Expense_Score,Drawdown_Score,Fund_Score,Overall_Rank
147900,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Cumulative Option,,,,1.89,,,,,180.0,,,,,25.72614107883817,,,11078
147902,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Half Yearly IDCW Option,,,,1.45,,,,,136.0,,,,,43.983402489626556,,,11079
147904,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Direct Plan Quarterly IDCW Option,,,,2.24,,,,,215.0,,,,,11.20331950207469,,,11080
147901,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Half Yearly IDCW Option,,,,0.32,,,,,23.0,,,,,90.87136929460581,,,11081
147903,ICICI Prudential Fixed Maturity Plan - Series 87 - 1174 Days Plan B - Quarterly IDCW Option,,,,1.88,,,,,179.0,,,,,26.141078838174277,,,11082
147858,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Cumulative Option,,,,1.51,,,,,142.0,,,,,41.49377593360996,,,11083
147859,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Cumulative Option,,,,0.19,,,,,10.0,,,,,96.2655601659751,,,11084
147862,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Half Yearly IDCW Option,,,,1.65,,,,,156.0,,,,,35.684647302904565,,,11085
147860,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Direct Plan Quarterly IDCW Option,,,,1.78,,,,,169.0,,,,,30.29045643153527,,,11086
147861,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Half Yearly IDCW Option,,,,0.8,,,,,71.0,,,,,70.95435684647303,,,11087
147863,ICICI Prudential Fixed Maturity Plan - Series 87 - 1214 Days Plan A - Quarterly IDCW Option,,,,1.3,,,,,121.0,,,,,50.20746887966805,,,11088
150950,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Growth,,,,2.46,,,,,237.0,,,,,2.0746887966804977,,,11089
150953,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Half Yearly IDCW,,,,1.57,,,,,148.0,,,,,39.004149377593365,,,11090
150952,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Direct Plan - Quarterly IDCW,,,,1.43,,,,,134.0,,,,,44.81327800829876,,,11091
150949,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Growth,,,,1.55,,,,,146.0,,,,,39.83402489626556,,,11092
150954,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Half Yearly IDCW,,,,1.57,,,,,148.0,,,,,39.004149377593365,,,11093
150951,ICICI Prudential Fixed Maturity Plan - Series 88 - 1226 Days Plan F - Quarterly IDCW,,,,2.34,,,,,225.0,,,,,7.053941908713693,,,11094
151493,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Direct Plan - Growth,,,,1.35,,,,,126.0,,,,,48.13278008298755,,,11095
151492,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Direct Plan - IDCW,,,,0.11,,,,,2.0,,,,,99.5850622406639,,,11096
151491,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - Growth,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11097
151494,ICICI Prudential Fixed Maturity Plan - Series 88 - 1303 Days Plan S - IDCW,,,,0.17,,,,,8.0,,,,,97.0954356846473,,,11098
150449,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Growth,,,,0.65,,,,,56.0,,,,,77.17842323651453,,,11099
150525,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Half Yearly IDCW,,,,2.5,,,,,241.0,,,,,0.4149377593360996,,,11100
150448,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Direct Plan - Quarterly IDCW,,,,1.24,,,,,115.0,,,,,52.69709543568465,,,11101
150450,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Growth,,,,1.92,,,,,183.0,,,,,24.481327800829874,,,11102
150447,ICICI Prudential Fixed Maturity Plan - Series 88 - 226 Days Plan E - Quarterly IDCW,,,,0.5,,,,,41.0,,,,,83.40248962655602,,,11103
150955,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Growth,,,,2.31,,,,,222.0,,,,,8.29875518672199,,,11104
150956,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Direct Plan - Quarterly IDCW,,,,0.88,,,,,79.0,,,,,67.63485477178423,,,11105
150957,ICICI Prudential Fixed Maturity Plan - Series 88 - 91 Days Plan G - Quarterly IDCW,,,,0.36,,,,,27.0,,,,,89.21161825726142,,,11106
150958,ICICI Prudential Fixed Maturity Plan -- Series 88 - 91 Days Plan G - Growth,,,,1.02,,,,,93.0,,,,,61.82572614107884,,,11107
151638,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - Growth,,,,2.31,,,,,222.0,,,,,8.29875518672199,,,11108
151635,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - IDCW,,,,0.24,,,,,15.0,,,,,94.1908713692946,,,11109
151637,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Growth,,,,1.64,,,,,155.0,,,,,36.09958506224066,,,11110
151636,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - IDCW,,,,0.28,,,,,19.0,,,,,92.5311203319502,,,11111
130085,ICICI Prudential Fixed Maturity Plan - Series 74 -369 Days Plan T Direct Plan Cumulative Option,,,,0.53,,,,,44.0,,,,,82.15767634854771,,,11112
130088,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T - Cumulative Option,,,,0.37,,,,,28.0,,,,,88.79668049792531,,,11113
130087,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T - Dividend Option,,,,0.4,,,,,31.0,,,,,87.55186721991701,,,11114
130086,ICICI Prudential Fixed Maturity Plan -Series 74 -369 Days Plan T Direct Plan Dividend Option,,,,0.14,,,,,5.0,,,,,98.3402489626556,,,11115
130178,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V - Cumulative Option,,,,1.65,,,,,156.0,,,,,35.684647302904565,,,11116
130179,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V - Dividend Option,,,,0.82,,,,,73.0,,,,,70.12448132780082,,,11117
130177,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V Direct Plan Cumulative Option,,,,0.71,,,,,62.0,,,,,74.68879668049793,,,11118
130180,ICICI Prudential Fixed Maturity Plan - Series 74 - 370 Days Plan V Direct Plan Dividend Option,,,,2.44,,,,,235.0,,,,,2.904564315352697,,,11119
133503,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Cumulative Option,,,,0.12,,,,,3.0,,,,,99.1701244813278,,,11120
133504,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Direct Plan Cumulative Option,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,11121
133501,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Direct Plan Dividend Option,,,,2.3,,,,,221.0,,,,,8.71369294605809,,,11122
133502,ICICI Prudential Fixed Maturity Plan-Series 76 -1185 Days Plan H Dividend Option,,,,1.3,,,,,121.0,,,,,50.20746887966805,,,11123
129236,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Cumulative Option,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11124
129238,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Cumulative Option,,,,0.95,,,,,86.0,,,,,64.73029045643153,,,11125
129239,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Direct Plan Dividend Option,,,,0.77,,,,,68.0,,,,,72.19917012448133,,,11126
129237,ICICI Prudential Fixed Maturity Plan - Series 74 - 780 Days Plan E Dividend Option,,,,0.41,,,,,32.0,,,,,87.13692946058092,,,11127
140545,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Cumulative Option,,,,0.82,,,,,73.0,,,,,70.12448132780082,,,11128
140548,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Direct Plan - Cumulative Option,,,,2.17,,,,,208.0,,,,,14.107883817427386,,,11129
140547,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Direct Plan - Dividend Option,,,,1.54,,,,,145.0,,,,,40.24896265560166,,,11130
140546,ICICI Prudential Fixed Maturity Plan - Series 80 - 1187 Days Plan G - Dividend Option,,,,1.95,,,,,186.0,,,,,23.236514522821576,,,11131
140537,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Cumulative Option,,,,0.94,,,,,85.0,,,,,65.14522821576763,,,11132
140538,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Cumulative Option,,,,1.58,,,,,149.0,,,,,38.589211618257266,,,11133
140539,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Direct Plan - Dividend Option,,,,2.02,,,,,193.0,,,,,20.33195020746888,,,11134
140540,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Dividend Option,,,,1.61,,,,,152.0,,,,,37.344398340248965,,,11135
142541,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Cumulative Option,,,,2.42,,,,,233.0,,,,,3.7344398340248963,,,11136
142544,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Cumulative Option,,,,0.16,,,,,7.0,,,,,97.5103734439834,,,11137
142543,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Half Yearly IDCW Option,,,,0.62,,,,,53.0,,,,,78.42323651452283,,,11138
142542,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Quarterly IDCW Option,,,,2.5,,,,,241.0,,,,,0.4149377593360996,,,11139
142548,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Quarterly IDCW Option,,,,0.85,,,,,76.0,,,,,68.87966804979253,,,11140
129855,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N  Cumulative Option,,,,0.83,,,,,74.0,,,,,69.70954356846472,,,11141
129854,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Direct Plan Cumulative Option,,,,0.75,,,,,66.0,,,,,73.02904564315352,,,11142
129856,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Dividend Option,,,,1.59,,,,,150.0,,,,,38.17427385892116,,,11143
129853,ICICI Prudential Fixed Maturity Plan -Series 74 -367 Days Plan N Direct Plan Dividend Option,,,,2.06,,,,,197.0,,,,,18.672199170124482,,,11144
135011,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Cumulative Option,,,,2.43,,,,,234.0,,,,,3.319502074688797,,,11145
135012,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Direct Plan - Cumulative Option,,,,0.59,,,,,50.0,,,,,79.66804979253112,,,11146
135013,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Dividend Option,,,,0.46,,,,,37.0,,,,,85.06224066390041,,,11147
117367,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Cumulative,,,,0.5,,,,,41.0,,,,,83.40248962655602,,,11148
117366,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Dividend,,,,1.57,,,,,148.0,,,,,39.004149377593365,,,11149
117621,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Cumulative,,,,0.35,,,,,26.0,,,,,89.62655601659752,,,11150
117622,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Dividend,,,,0.97,,,,,88.0,,,,,63.90041493775933,,,11151
117700,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Cumulative,,,,1.69,,,,,160.0,,,,,34.024896265560166,,,11152
117701,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Dividend,,,,1.89,,,,,180.0,,,,,25.72614107883817,,,11153
117770,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Cumulative,,,,1.63,,,,,154.0,,,,,36.51452282157676,,,11154
117769,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Dividend,,,,2.02,,,,,193.0,,,,,20.33195020746888,,,11155
117804,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Cumulative,,,,1.21,,,,,112.0,,,,,53.941908713692946,,,11156
117805,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Dividend,,,,1.46,,,,,137.0,,,,,43.56846473029046,,,11157
117855,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Cumulative,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,11158
117856,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Dividend,,,,1.16,,,,,107.0,,,,,56.016597510373444,,,11159
117971,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Cumulative,,,,2.07,,,,,198.0,,,,,18.25726141078838,,,11160
117972,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Dividend,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11161
121876,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Cumulative,,,,1.96,,,,,187.0,,,,,22.821576763485478,,,11162
121875,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Cumulative,,,,1.75,,,,,166.0,,,,,31.535269709543567,,,11163
121878,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Dividend,,,,0.92,,,,,83.0,,,,,65.97510373443983,,,11164
121877,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Dividend,,,,1.58,,,,,149.0,,,,,38.589211618257266,,,11165
121956,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Cumulative,,,,1.58,,,,,149.0,,,,,38.589211618257266,,,11166
121955,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Cumulative,,,,1.98,,,,,189.0,,,,,21.991701244813278,,,11167
121953,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Dividend,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11168
121954,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Dividend,,,,1.08,,,,,99.0,,,,,59.33609958506224,,,11169
122276,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Cumulative,,,,0.8,,,,,71.0,,,,,70.95435684647303,,,11170
122273,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Cumulative,,,,2.11,,,,,202.0,,,,,16.59751037344398,,,11171
122275,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Dividend,,,,1.95,,,,,186.0,,,,,23.236514522821576,,,11172
122274,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Dividend,,,,1.61,,,,,152.0,,,,,37.344398340248965,,,11173
122893,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Cumulative,,,,1.42,,,,,133.0,,,,,45.22821576763486,,,11174
122892,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Direct Plan - Cumulative,,,,1.79,,,,,170.0,,,,,29.87551867219917,,,11175
123002,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Cumulative,,,,0.56,,,,,47.0,,,,,80.91286307053942,,,11176
123000,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Direct Plan - Cumulative,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,11177
123003,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Dividend,,,,1.8,,,,,171.0,,,,,29.460580912863072,,,11178
123076,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Cumulative,,,,2.03,,,,,194.0,,,,,19.91701244813278,,,11179
123074,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Direct Plan - Cumulative,,,,0.5,,,,,41.0,,,,,83.40248962655602,,,11180
123113,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Cumulative,,,,1.71,,,,,162.0,,,,,33.19502074688796,,,11181
123110,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Cumulative,,,,1.84,,,,,175.0,,,,,27.800829875518673,,,11182
123112,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Dividend,,,,2.4,,,,,231.0,,,,,4.564315352697095,,,11183
123111,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Dividend,,,,1.92,,,,,183.0,,,,,24.481327800829874,,,11184
122611,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Cumulative,,,,1.24,,,,,115.0,,,,,52.69709543568465,,,11185
122608,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Cumulative,,,,0.42,,,,,33.0,,,,,86.72199170124482,,,11186
122609,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Dividend,,,,0.26,,,,,17.0,,,,,93.3609958506224,,,11187
122610,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Dividend,,,,1.43,,,,,134.0,,,,,44.81327800829876,,,11188
122778,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Cumulative,,,,1.81,,,,,172.0,,,,,29.045643153526974,,,11189
122776,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Cumulative,,,,1.41,,,,,132.0,,,,,45.643153526970956,,,11190
122777,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Dividend,,,,0.78,,,,,69.0,,,,,71.78423236514523,,,11191
122779,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Dividend,,,,2.49,,,,,240.0,,,,,0.8298755186721992,,,11192
122898,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Cumulative,,,,0.45,,,,,36.0,,,,,85.47717842323651,,,11193
122896,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Direct Plan - Cumulative,,,,1.42,,,,,133.0,,,,,45.22821576763486,,,11194
122998,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Cumulative,,,,1.23,,,,,114.0,,,,,53.11203319502075,,,11195
122996,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Direct Plan - Cumulative,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11196
122999,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Dividend,,,,0.38,,,,,29.0,,,,,88.38174273858921,,,11197
123992,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Cumulative,,,,1.06,,,,,97.0,,,,,60.16597510373444,,,11198
123994,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Cumulative,,,,1.24,,,,,115.0,,,,,52.69709543568465,,,11199
123995,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Dividend,,,,2.32,,,,,223.0,,,,,7.883817427385892,,,11200
123993,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Dividend,,,,1.29,,,,,120.0,,,,,50.62240663900415,,,11201
123367,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Cumulative,,,,1.48,,,,,139.0,,,,,42.738589211618255,,,11202
123370,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Direct Plan - Cumulative,,,,1.01,,,,,92.0,,,,,62.24066390041494,,,11203
123368,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Dividend,,,,0.78,,,,,69.0,,,,,71.78423236514523,,,11204
123484,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Cumulative,,,,1.97,,,,,188.0,,,,,22.40663900414938,,,11205
123482,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Direct Plan - Cumulative,,,,1.41,,,,,132.0,,,,,45.643153526970956,,,11206
123485,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Dividend,,,,0.63,,,,,54.0,,,,,78.00829875518673,,,11207
123186,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Cumulative,,,,0.69,,,,,60.0,,,,,75.51867219917013,,,11208
123184,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Direct Plan - Cumulative,,,,1.37,,,,,128.0,,,,,47.30290456431535,,,11209
123480,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Cumulative,,,,2.38,,,,,229.0,,,,,5.394190871369295,,,11210
123478,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Direct Plan - Cumulative,,,,0.9,,,,,81.0,,,,,66.80497925311202,,,11211
123481,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Dividend,,,,0.11,,,,,2.0,,,,,99.5850622406639,,,11212
123628,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Cumulative,,,,0.3,,,,,21.0,,,,,91.70124481327801,,,11213
123627,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Direct Plan - Cumulative,,,,0.4,,,,,31.0,,,,,87.55186721991701,,,11214
123626,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Dividend,,,,0.97,,,,,88.0,,,,,63.90041493775933,,,11215
123946,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Cumulative,,,,1.82,,,,,173.0,,,,,28.63070539419087,,,11216
123944,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Direct Plan - Cumulative,,,,2.0,,,,,191.0,,,,,21.16182572614108,,,11217
123947,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Dividend,,,,0.75,,,,,66.0,,,,,73.02904564315352,,,11218
123364,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Cumulative,,,,1.09,,,,,100.0,,,,,58.921161825726145,,,11219
123363,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Direct Plan - Cumulative,,,,0.28,,,,,19.0,,,,,92.5311203319502,,,11220
123366,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Dividend,,,,1.84,,,,,175.0,,,,,27.800829875518673,,,11221
123282,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Cumulative,,,,0.63,,,,,54.0,,,,,78.00829875518673,,,11222
123280,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Cumulative,,,,0.7,,,,,61.0,,,,,75.10373443983403,,,11223
123281,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Dividend,,,,0.73,,,,,64.0,,,,,73.85892116182573,,,11224
123279,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Dividend,,,,0.88,,,,,79.0,,,,,67.63485477178423,,,11225
123261,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Cumulative,,,,2.11,,,,,202.0,,,,,16.59751037344398,,,11226
123259,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Direct Plan - Cumulative,,,,0.34,,,,,25.0,,,,,90.04149377593362,,,11227
123262,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Dividend,,,,1.47,,,,,138.0,,,,,43.15352697095436,,,11228
124399,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Cumulative,,,,1.69,,,,,160.0,,,,,34.024896265560166,,,11229
124397,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Cumulative,,,,1.13,,,,,104.0,,,,,57.26141078838174,,,11230
124398,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Dividend,,,,0.78,,,,,69.0,,,,,71.78423236514523,,,11231
124400,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Dividend,,,,2.29,,,,,220.0,,,,,9.12863070539419,,,11232
125025,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Cumulative,,,,1.44,,,,,135.0,,,,,44.398340248962654,,,11233
125023,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Cumulative,,,,0.66,,,,,57.0,,,,,76.76348547717843,,,11234
125024,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Dividend,,,,2.04,,,,,195.0,,,,,19.502074688796682,,,11235
125026,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Dividend,,,,0.66,,,,,57.0,,,,,76.76348547717843,,,11236
124142,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Cumulative,,,,0.6,,,,,51.0,,,,,79.25311203319502,,,11237
124143,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Direct Plan - Cumulative,,,,0.33,,,,,24.0,,,,,90.45643153526972,,,11238
124145,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Dividend,,,,0.17,,,,,8.0,,,,,97.0954356846473,,,11239
124497,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Cumulative,,,,0.66,,,,,57.0,,,,,76.76348547717843,,,11240
124495,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Cumulative,,,,1.56,,,,,147.0,,,,,39.41908713692946,,,11241
124496,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Dividend,,,,1.73,,,,,164.0,,,,,32.365145228215766,,,11242
124217,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Cumulative,,,,1.15,,,,,106.0,,,,,56.43153526970954,,,11243
124215,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Cumulative,,,,0.18,,,,,9.0,,,,,96.6804979253112,,,11244
124216,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Dividend,,,,1.23,,,,,114.0,,,,,53.11203319502075,,,11245
124218,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Dividend,,,,0.24,,,,,15.0,,,,,94.1908713692946,,,11246
124720,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Cumulative,,,,0.18,,,,,9.0,,,,,96.6804979253112,,,11247
124718,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Direct Plan - Cumulative,,,,1.16,,,,,107.0,,,,,56.016597510373444,,,11248
124362,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Cumulative,,,,0.74,,,,,65.0,,,,,73.44398340248964,,,11249
124361,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Direct Plan - Cumulative,,,,1.36,,,,,127.0,,,,,47.71784232365145,,,11250
124584,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K - Cumulative,,,,2.48,,,,,239.0,,,,,1.2448132780082988,,,11251
